,symbol,open_date,close_date,open_price,close_price,position_size,exit_reason,profit_loss,change_pct,trade_commission,cumulative_return
3264,2357,2024-09-12,2024-11-04,535.0,580.0,46049,Low prediction,2072205.0,8.411214953271017,153291.364875,2575643922.225284
3265,3481,2024-10-04,2024-11-04,15.9,15.6,1654279,Low prediction,-496283.7000000012,-1.8867924528301883,151676.70581249997,2574995961.819472
3266,3481,2024-10-07,2024-11-04,16.25,15.6,1508178,Low prediction,-980315.7000000005,-4.0000000000000036,139033.2741525,2573876612.8453193
3267,3481,2024-10-08,2024-11-04,16.15,15.6,1517525,Low prediction,-834638.7499999984,-3.4055727554179516,139678.69171875,2572902295.4036007
3268,1476,2024-10-14,2024-11-04,561.0,518.0,42740,Low prediction,-1837820.0,-7.664884135472372,132133.9155,2570932341.4881005
3269,2357,2024-10-14,2024-11-04,581.0,580.0,41269,Low prediction,-41269.0,-0.1721170395869165,140084.525325,2570750987.9627757
3270,2409,2024-10-24,2024-11-04,17.15,16.4,1663155,Low prediction,-1247366.25,-4.373177842565601,161340.58760625,2569342281.1251693
3271,3481,2024-10-24,2024-11-04,16.5,15.6,1728675,Low prediction,-1555807.5000000007,-5.454545454545457,159975.9061875,2567626497.7189817
3272,1519,2024-11-06,2024-11-07,601.0,589.0,44347,Low prediction,-532164.0,-1.9966722129783676,153562.57425,2566940771.1447315
3273,2002,2024-10-07,2024-11-14,23.7,22.35,1034087,Low prediction,-1396017.4499999979,-5.696202531645556,137193.61489875,2565407560.0798326
3274,2002,2024-10-08,2024-11-14,23.7,22.35,1034090,Low prediction,-1396021.499999998,-5.696202531645556,137194.0129125,2563874344.5669203
3275,2002,2024-10-09,2024-11-14,23.7,22.35,1058331,Low prediction,-1428746.8499999978,-5.696202531645556,140410.09668375,2562305187.6202364
3276,2002,2024-10-11,2024-11-14,22.85,22.35,1056196,Low prediction,-528098.0,-2.188183807439825,138847.52616,2561638242.0940766
3277,6415,2024-10-24,2024-11-14,525.0,468.5,54330,Low prediction,-3069645.0,-10.761904761904761,153277.833375,2558415319.2607017
3278,6415,2024-11-04,2024-11-14,506.0,468.5,52672,Low prediction,-1975200.0,-7.4110671936758905,147174.1272,2556292945.1335015
3279,2812,2024-03-12,2024-11-15,17.2,17.75,1135215,Low prediction,624368.2500000008,3.197674418604657,116988.16280625001,2556800325.2206955
3280,2812,2024-07-23,2024-11-15,18.2,17.75,1178911,Low prediction,-530509.9499999991,-2.4725274725274637,123171.14764125,2556146644.123054
3281,1590,2024-09-30,2024-11-18,942.0,846.0,27922,Low prediction,-2680512.0,-10.191082802547768,142008.4998,2553324123.623254
3282,1590,2024-10-01,2024-11-18,919.0,846.0,28621,Low prediction,-2089333.0,-7.943416757344945,144625.490625,2551090165.132629
3283,1590,2024-10-04,2024-11-18,916.0,846.0,28715,Low prediction,-2010050.0,-7.641921397379914,144977.72775000002,2548935137.404879
3284,1590,2024-10-07,2024-11-18,1000.0,846.0,24507,Low prediction,-3774078.0,-15.400000000000002,126665.65485,2545034393.750029
3285,1590,2024-10-08,2024-11-18,996.0,846.0,24606,Low prediction,-3690900.0,-15.06024096385542,127037.0871,2541216456.662929
3286,1590,2024-10-09,2024-11-18,923.0,846.0,27174,Low prediction,-2092398.0,-8.342361863488623,137468.51055,2538986590.152379
3287,1590,2024-10-11,2024-11-18,965.0,846.0,25009,Low prediction,-2976071.0,-12.331606217616574,128012.94307500002,2535882506.209304
3288,1590,2024-10-14,2024-11-18,919.0,846.0,26090,Low prediction,-1904570.0,-7.943416757344945,131836.03125,2533846100.178054
3289,1590,2024-10-24,2024-11-18,911.0,846.0,31309,Low prediction,-2035085.0,-7.135016465422616,157851.368025,2531653163.810029
3290,2360,2024-09-11,2024-11-19,342.0,405.0,72036,Low prediction,4538268.0,18.421052631578938,164204.2611,2536027227.548929
3291,2360,2024-09-12,2024-11-19,343.0,405.0,71826,Low prediction,4453212.0,18.075801749271147,163827.9234,2540316611.6255293
3292,2360,2024-09-13,2024-11-19,364.5,405.0,67589,Low prediction,2737354.5,11.111111111111116,156234.5080875,2542897731.6174417
3293,2360,2024-10-01,2024-11-19,375.0,405.0,70141,Low prediction,2104230.0,8.000000000000007,163183.0365,2544838778.5809417
3294,2360,2024-10-04,2024-11-19,368.5,405.0,71378,Low prediction,2605297.0,9.905020352781557,165399.778275,2547278675.8026667
3295,2360,2024-10-07,2024-11-19,369.0,405.0,66416,Low prediction,2390976.0,9.756097560975618,153948.9672,2549515702.835467
3296,2360,2024-10-08,2024-11-19,385.0,405.0,63656,Low prediction,1273120.0,5.1948051948051965,149002.782,2550639820.053467
3297,2360,2024-10-14,2024-11-19,380.5,405.0,63016,Low prediction,1543892.0,6.438896189224708,147100.61190000002,2552036611.441567
3298,2360,2024-11-04,2024-11-19,428.0,405.0,62271,Low prediction,-1432233.0,-5.373831775700932,149576.498775,2550454801.942792
3299,2360,2024-11-05,2024-11-19,430.0,405.0,61981,Low prediction,-1549525.0,-5.813953488372093,149056.557375,2548756220.385417
3300,2360,2024-11-14,2024-11-19,437.5,405.0,54391,Low prediction,-1767707.5,-7.428571428571429,131384.8599375,2546857128.0254793
3301,3045,2024-09-09,2024-11-20,113.5,111.5,217059,Low prediction,-434118.0,-1.7621145374449365,142200.777375,2546280809.248104
3302,3045,2024-09-12,2024-11-20,116.0,111.5,212382,Low prediction,-955719.0,-3.879310344827591,139893.368625,2545185196.879479
3303,3045,2024-09-16,2024-11-20,115.5,111.5,213302,Low prediction,-853208.0,-3.463203463203468,140347.38345000002,2544191641.496029
3304,3045,2024-09-19,2024-11-20,116.0,111.5,212383,Low prediction,-955723.5,-3.879310344827591,139894.0273125,2543096023.9687166
3305,3045,2024-09-20,2024-11-20,116.0,111.5,237938,Low prediction,-1070721.0,-3.879310344827591,156726.786375,2541868576.1823416
3306,3045,2024-09-23,2024-11-20,116.5,111.5,236917,Low prediction,-1184585.0,-4.29184549356223,156223.0698,2540527768.1125417
3307,3045,2024-09-24,2024-11-20,118.0,111.5,233906,Low prediction,-1520389.0,-5.508474576271183,154737.590475,2538852641.5220666
3308,3045,2024-09-25,2024-11-20,118.5,111.5,221964,Low prediction,-1553748.0,-5.907172995780585,146995.65899999999,2537151897.8630667
3309,3045,2024-09-27,2024-11-20,117.5,111.5,223853,Low prediction,-1343118.0,-5.106382978723401,147927.658725,2535660852.204342
3310,1216,2024-10-01,2024-11-20,87.4,84.2,300948,Low prediction,-963033.6000000009,-3.661327231121281,149610.27924,2534548208.325102
3311,2474,2024-11-19,2024-11-22,203.5,200.5,130351,Low prediction,-391053.0,-1.4742014742014753,153449.1972,2534003706.127902
3312,2474,2024-11-20,2024-11-22,205.0,200.5,120958,Low prediction,-544311.0,-2.195121951219514,142650.30532500002,2533316744.822577
3313,5871,2024-10-24,2024-11-25,154.0,123.0,185219,Low prediction,-5741789.0,-20.12987012987013,141456.380775,2527433499.441802
3314,1102,2024-08-23,2024-11-26,44.7,43.9,610791,Low prediction,-488632.8000000026,-1.7897091722595126,157556.592405,2526787310.049397
3315,1102,2024-08-26,2024-11-26,44.9,43.9,524843,Low prediction,-524843.0,-2.2271714922049046,135535.45632,2526126931.593077
3316,1102,2024-08-28,2024-11-26,44.8,43.9,529668,Low prediction,-476701.19999999925,-2.00892857142857,136705.98663,2525513524.4064474
3317,1102,2024-09-27,2024-11-26,46.1,43.9,570559,Low prediction,-1255229.8000000017,-4.772234273318876,148316.81205,2524109977.7943974
3318,1102,2024-10-01,2024-11-26,47.5,43.9,553745,Low prediction,-1993482.0000000007,-7.578947368421051,145050.734025,2521971445.0603724
3319,1102,2024-10-04,2024-11-26,47.9,43.9,549123,Low prediction,-2196492.0,-8.350730688935283,144153.02434499998,2519630800.0360274
3320,1102,2024-10-07,2024-11-26,47.4,43.9,517042,Low prediction,-1809647.0,-7.3839662447257375,135362.88820500002,2517685790.1478224
3321,1102,2024-10-08,2024-11-26,47.3,43.9,518137,Low prediction,-1761665.7999999993,-7.188160676532762,135575.72742,2515788548.6204023
3322,1102,2024-10-09,2024-11-26,47.4,43.9,529160,Low prediction,-1852060.0,-7.3839662447257375,138535.41090000002,2513797953.209502
3323,1102,2024-10-11,2024-11-26,46.5,43.9,519009,Low prediction,-1349423.4000000008,-5.591397849462365,135212.22467999998,2512313317.584822
3324,1102,2024-10-22,2024-11-26,46.8,43.9,536256,Low prediction,-1555142.3999999992,-6.196581196581197,139934.66256,2510618240.522262
3325,2881,2024-07-12,2024-11-27,93.0,90.4,256306,Low prediction,-666395.5999999986,-2.7956989247311714,136494.47877000002,2509815350.443492
3326,2881,2024-07-17,2024-11-27,92.9,90.4,334338,Low prediction,-835845.0,-2.6910656620021567,178002.38704500004,2508801503.056447
3327,2881,2024-07-19,2024-11-27,87.3,90.4,290463,Low prediction,900435.3000000025,3.550973654066447,152325.3326175,2509549613.0238295
3328,2881,2024-07-22,2024-11-27,85.7,90.4,296094,Low prediction,1391641.8000000007,5.484247374562434,154603.261395,2510786651.5624347
3329,2881,2024-07-23,2024-11-27,83.9,90.4,255735,Low prediction,1662277.5,7.7473182359952375,132874.1519625,2512316054.9104724
3330,2881,2024-07-30,2024-11-27,86.7,90.4,280696,Low prediction,1038575.2000000008,4.267589388696669,146963.30298000004,2513207666.8074923
3331,2881,2024-07-31,2024-11-27,85.9,90.4,283892,Low prediction,1277514.0,5.238649592549471,148312.98783,2514336867.819662
3332,2881,2024-08-01,2024-11-27,89.0,90.4,277116,Low prediction,387962.4000000016,1.573033707865168,145997.17902,2514578833.0406423
3333,2881,2024-08-02,2024-11-27,86.1,90.4,281409,Low prediction,1210058.7000000032,4.994192799070851,147096.0019125,2515641795.73873
3334,2881,2024-08-05,2024-11-27,84.6,90.4,253980,Low prediction,1473084.0000000028,6.855791962174962,132215.6385,2516982664.1002297
3335,3653,2024-09-03,2024-11-27,1285.0,1410.0,23979,Low prediction,2997375.0,9.727626459143979,193519.52212500002,2519786519.578105
3336,3653,2024-09-05,2024-11-27,1225.0,1410.0,20442,Low prediction,3781770.0,15.102040816326534,163226.81475000002,2523405062.763355
3337,3653,2024-09-06,2024-11-27,1215.0,1410.0,20208,Low prediction,3940560.0,16.049382716049386,161070.39,2527184552.373355
3338,3653,2024-09-09,2024-11-27,1210.0,1410.0,20360,Low prediction,4072000.0,16.528925619834702,162136.86,2531094415.513355
3339,3653,2024-09-10,2024-11-27,1230.0,1410.0,20029,Low prediction,3605220.0,14.634146341463406,160071.76799999998,2534539563.7453547
3340,3653,2024-09-11,2024-11-27,1225.0,1410.0,20111,Low prediction,3720535.0,15.102040816326534,160583.82112500002,2538099514.9242296
3341,3653,2024-10-24,2024-11-27,1475.0,1410.0,19337,Low prediction,-1256905.0,-4.406779661016946,161292.334125,2536681317.5901046
3342,1519,2024-11-14,2024-11-27,640.0,564.0,37181,Low prediction,-2825756.0,-11.875000000000002,126701.6937,2533728859.8964047
3343,1519,2024-11-15,2024-11-27,630.0,564.0,32409,Low prediction,-2138994.0,-10.476190476190473,109978.32105,2531479887.5753546
3344,1519,2024-11-19,2024-11-27,580.0,564.0,45735,Low prediction,-731760.0,-2.758620689655178,151940.81699999998,2530596186.7583547
3345,2882,2024-10-08,2024-11-28,67.5,66.8,363081,Low prediction,-254156.70000000103,-1.0370370370370363,142246.9664775,2530199783.091877
3346,2615,2024-11-18,2024-11-29,90.4,84.5,252187,Low prediction,-1487903.3000000014,-6.5265486725663795,126782.60097750001,2528585097.1908994
3347,3661,2024-11-18,2024-11-29,2295.0,2135.0,9933,Low prediction,-1589280.0,-6.971677559912859,126325.41075000001,2526869491.7801495
3348,2615,2024-11-19,2024-11-29,91.8,84.5,288960,Low prediction,-2109407.999999999,-7.9520697167756005,145846.0584,2524614237.7217493
3349,3661,2024-11-19,2024-11-29,2300.0,2135.0,11533,Low prediction,-1902945.0,-7.173913043478263,146755.983375,2522564536.738374
3350,2615,2024-11-20,2024-11-29,94.0,84.5,263793,Low prediction,-2506033.5,-10.106382978723405,133970.57246250001,2519924532.6659117
3351,2615,2024-11-26,2024-11-29,90.2,84.5,262089,Low prediction,-1493907.3000000007,-6.319290465631933,131685.96282749998,2518298939.4030843
3352,3661,2024-11-26,2024-11-29,2300.0,2135.0,10278,Low prediction,-1695870.0,-7.173913043478263,130786.26525,2516472283.137834
3353,6415,2024-11-27,2024-12-02,442.0,427.0,58791,Low prediction,-881865.0,-3.3936651583710398,148113.63607500002,2515442304.501759
3354,3036,2024-10-24,2024-12-11,115.0,106.0,248027,Low prediction,-2232243.0,-7.826086956521738,156982.488975,2513053079.012784
3355,2317,2024-10-09,2024-12-12,198.0,190.5,126679,Low prediction,-950092.5,-3.7878787878787845,142528.1263875,2511960458.3863964
3356,2317,2024-10-11,2024-12-12,200.0,190.5,120670,Low prediction,-1146365.0,-4.749999999999998,136111.234875,2510677982.151521
3357,2317,2024-10-14,2024-12-12,200.0,190.5,119888,Low prediction,-1138936.0,-4.749999999999998,135229.16820000001,2509403816.983321
3358,2317,2024-10-24,2024-12-12,215.0,190.5,132665,Low prediction,-3250292.5,-11.395348837209307,152476.8594375,2506001047.6238837
3359,3017,2024-10-24,2024-12-12,688.0,709.0,41458,Low prediction,870618.0,3.052325581395343,170712.64305,2506700952.9808335
3360,2317,2024-10-28,2024-12-12,218.5,190.5,121744,Low prediction,-3408832.0,-12.814645308924488,140532.1428,2503151588.8380337
3361,2317,2024-11-05,2024-12-12,212.0,190.5,125717,Low prediction,-2702915.5,-10.14150943396226,143953.8223125,2500304719.5157213
3362,3017,2024-11-05,2024-12-12,649.0,709.0,41066,Low prediction,2463960.0,9.244992295839749,166816.2519,2502601863.263821
3363,2382,2024-10-24,2024-12-16,315.0,287.0,90549,Low prediction,-2535372.0,-8.888888888888891,155640.14865,2499910851.115171
3364,2382,2024-11-04,2024-12-16,306.5,287.0,86956,Low prediction,-1695642.0,-6.36215334420881,148411.06605,2498066798.049121
3365,2382,2024-11-05,2024-12-16,310.5,287.0,85836,Low prediction,-2017146.0,-7.568438003220612,146988.78525000002,2495902663.2638707
3366,3231,2024-10-01,2024-12-18,101.5,107.5,259142,Low prediction,1554852.0,5.9113300492610765,160752.26115,2497296763.002721
3367,3231,2024-10-04,2024-12-18,102.0,107.5,257872,Low prediction,1418296.0,5.392156862745101,160148.1822,2498554910.820521
3368,3231,2024-10-07,2024-12-18,102.0,107.5,240273,Low prediction,1321501.5,5.392156862745101,149218.5432375,2499727193.777283
3369,3231,2024-10-08,2024-12-18,101.0,107.5,242653,Low prediction,1577244.5,6.435643564356441,150350.8319625,2501154087.4453206
3370,3231,2024-10-14,2024-12-18,109.5,107.5,218978,Low prediction,-437956.0,-1.82648401826484,138333.87705,2500577797.5682707
3371,3231,2024-10-24,2024-12-18,112.5,107.5,253538,Low prediction,-1267690.0,-4.444444444444439,161250.168,2499148857.4002705
3372,3231,2024-11-04,2024-12-18,115.5,107.5,230754,Low prediction,-1846032.0,-6.926406926406925,147746.01735,2497155079.3829203
3373,3231,2024-11-05,2024-12-18,116.0,107.5,229764,Low prediction,-1952994.0,-7.3275862068965525,147275.85194999998,2495054809.53097
3374,2354,2024-11-04,2024-12-19,81.5,75.3,327019,Low prediction,-2027517.800000001,-7.6073619631901845,146942.71746,2492880349.01351
3375,2354,2024-11-05,2024-12-19,86.5,75.3,308117,Low prediction,-3450910.400000001,-12.947976878612721,140644.626405,2489288793.9871054
3376,2354,2024-11-14,2024-12-19,93.6,75.3,254232,Low prediction,-4652445.6,-19.551282051282048,118620.20214,2484517728.184965
3377,2354,2024-11-18,2024-12-19,95.4,75.3,238969,Low prediction,-4803276.900000002,-21.06918238993711,112111.7089275,2479602339.5760374
3378,3665,2024-11-18,2024-12-19,596.0,609.0,38253,Low prediction,497289.0,2.181208053691286,135573.413625,2479964055.1624126
3379,2354,2024-11-19,2024-12-19,91.2,75.3,290860,Low prediction,-4624674.000000002,-17.434210526315795,134715.44475000002,2475204665.717663
3380,3665,2024-11-19,2024-12-19,573.0,609.0,46295,Low prediction,1666620.0,6.282722513089012,162557.94825000002,2476708727.769413
3381,2354,2024-11-20,2024-12-19,88.0,75.3,281778,Low prediction,-3578580.600000001,-14.43181818181819,129224.095245,2473000923.074168
3382,3665,2024-11-20,2024-12-19,596.0,609.0,41605,Low prediction,540865.0,2.181208053691286,147453.320625,2473394334.7535434
3383,2354,2024-11-26,2024-12-19,82.9,75.3,285167,Low prediction,-2167269.2000000025,-9.167671893848016,128705.847945,2471098359.7055984
3384,3665,2024-11-26,2024-12-19,622.0,609.0,38007,Low prediction,-494091.0,-2.0900321543408373,136109.71822500002,2470468158.9873734
3385,2354,2024-11-27,2024-12-19,83.0,75.3,313080,Low prediction,-2410716.000000001,-9.277108433734949,141348.5757,2467916094.4116735
3386,3665,2024-11-27,2024-12-19,620.0,609.0,41912,Low prediction,-461032.0,-1.774193548387093,149974.7574,2467305087.6542735
3387,2354,2024-11-28,2024-12-19,81.0,75.3,318500,Low prediction,-1815450.000000001,-7.037037037037042,142887.85875,2465346749.7955236
3388,3665,2024-11-28,2024-12-19,623.0,609.0,41410,Low prediction,-579740.0,-2.2471910112359605,148355.46600000001,2464618654.3295236
3389,2354,2024-11-29,2024-12-19,78.3,75.3,286472,Low prediction,-859416.0,-3.831417624521072,127417.01615999998,2463631821.3133636
3390,3665,2024-11-29,2024-12-19,602.0,609.0,37260,Low prediction,260820.0,1.1627906976744207,132372.6705,2463760268.6428638
3391,1590,2024-12-11,2024-12-19,857.0,845.0,30498,Low prediction,-365976.0,-1.4002333722287097,151280.75430000003,2463243011.8885636
3392,1590,2024-12-12,2024-12-19,864.0,845.0,28893,Low prediction,-548967.0,-2.19907407407407,143607.600225,2462550437.2883387
3393,3665,2024-12-12,2024-12-19,697.0,609.0,35816,Low prediction,-3151808.0,-12.62553802008608,132091.1988,2459266538.0895386
3394,3665,2024-12-18,2024-12-19,663.0,609.0,38951,Low prediction,-2103354.0,-8.144796380090503,141766.0596,2457021418.0299387
3395,2105,2024-11-19,2024-12-20,53.6,49.5,494897,Low prediction,-2029077.7000000007,-7.649253731343286,146201.2344975,2454846139.0954413
3396,2105,2024-11-20,2024-12-20,53.8,49.5,460902,Low prediction,-1981878.5999999987,-7.99256505576208,136289.873655,2452727970.621786
3397,2105,2024-11-22,2024-12-20,51.9,49.5,482599,Low prediction,-1158237.5999999994,-4.6242774566473965,141399.09400500002,2451428333.927781
3398,2105,2024-11-26,2024-12-20,50.3,49.5,469987,Low prediction,-375989.59999999864,-1.5904572564612307,136632.270705,2450915712.057076
3399,2105,2024-11-27,2024-12-20,50.3,49.5,516614,Low prediction,-413291.19999999856,-1.5904572564612307,150187.43901,2450352233.418066
3400,2105,2024-11-28,2024-12-20,51.6,49.5,499969,Low prediction,-1049934.9000000006,-4.069767441860472,146274.6804075,2449156023.8376584
3401,2105,2024-11-29,2024-12-20,49.9,49.5,449514,Low prediction,-179805.59999999937,-0.8016032064128265,130424.23952999999,2448845793.9981284
3402,9904,2024-10-07,2024-12-24,36.45,39.5,672370,Low prediction,2050728.4999999981,8.367626886145407,152445.60963750002,2450744076.8884907
3403,9904,2024-10-08,2024-12-24,35.85,39.5,683627,Low prediction,2495238.549999999,10.18131101813109,154413.39409125003,2453084902.0443993
3404,9904,2024-10-24,2024-12-24,37.4,39.5,762681,Low prediction,1601630.100000001,5.614973262032086,173954.1891825,2454512577.955217
3405,9904,2024-11-27,2024-12-24,41.75,39.5,622413,Low prediction,-1400429.25,-5.389221556886225,145819.69565625,2452966329.0095606
3406,9904,2024-11-29,2024-12-24,40.7,39.5,551132,Low prediction,-661358.4000000015,-2.9484029484029506,128295.26262,2452176675.3469405
3407,2330,2024-10-14,2024-12-31,1045.0,1080.0,22945,Low prediction,803075.0,3.349282296650724,143822.128125,2452835928.2188153
3408,2330,2024-10-24,2024-12-31,1070.0,1080.0,26657,Low prediction,266570.0,0.9345794392523255,168039.06375000003,2452934459.1550655
3409,3533,2024-12-18,2024-12-31,1895.0,1935.0,13626,Low prediction,545040.0,2.110817941952514,153466.2315,2453326032.9235654
3410,3533,2024-12-19,2024-12-31,1910.0,1935.0,12090,Low prediction,302250.0,1.308900523560208,136425.07124999998,2453491857.8523154
3411,3533,2024-12-20,2024-12-31,1890.0,1935.0,12329,Low prediction,554805.0,2.3809523809523725,138770.60062500002,2453907892.2516904
3412,3533,2024-12-23,2024-12-31,1905.0,1935.0,12233,Low prediction,366990.0,1.5748031496062964,137951.54100000003,2454136930.7106905
3413,3533,2024-12-24,2024-12-31,1940.0,1935.0,12743,Low prediction,-63715.0,-0.2577319587628857,144338.368125,2453928877.3425655
3414,2603,2024-11-14,2025-01-13,221.0,211.0,107675,Low prediction,-1076750.0,-4.524886877828049,134443.005,2452717684.3375654
3415,2603,2024-11-18,2025-01-13,226.5,211.0,100652,Low prediction,-1560106.0,-6.8432671081677725,126462.94725,2451031115.3903155
3416,2609,2024-11-18,2025-01-13,72.3,71.5,315321,Low prediction,-252256.79999999912,-1.1065006915629283,132250.35721500003,2450646608.2331004
3417,2603,2024-11-19,2025-01-13,225.5,211.0,117634,Low prediction,-1705693.0,-6.430155210643019,147632.140425,2448793283.092675
3418,2609,2024-11-19,2025-01-13,72.8,71.5,364375,Low prediction,-473687.49999999895,-1.7857142857142794,153083.9578125,2448166511.634863
3419,2603,2024-11-20,2025-01-13,238.0,211.0,104187,Low prediction,-2813049.0,-11.344537815126055,132611.818275,2445220850.816588
3420,2609,2024-11-20,2025-01-13,75.2,71.5,329742,Low prediction,-1220045.4000000008,-4.920212765957455,139661.399745,2443861144.016843
3421,2603,2024-11-26,2025-01-13,225.0,211.0,105068,Low prediction,-1470952.0,-6.222222222222218,131786.7924,2442258405.224443
3422,2609,2024-11-26,2025-01-13,76.0,71.5,311057,Low prediction,-1399756.5,-5.921052631578949,132102.0196875,2440726546.7047553
3423,2603,2024-11-27,2025-01-13,226.0,211.0,114981,Low prediction,-1724715.0,-6.63716814159292,144384.516225,2438857447.1885304
3424,2609,2024-11-27,2025-01-13,76.2,71.5,341019,Low prediction,-1602789.300000001,-6.16797900262468,144923.6969775,2437109734.191553
3425,2603,2024-11-28,2025-01-13,214.0,211.0,120553,Low prediction,-361659.0,-1.4018691588784993,149319.95962500002,2436598755.2319283
3426,2609,2024-11-28,2025-01-13,71.7,71.5,359812,Low prediction,-71962.40000000103,-0.2789400278940035,150602.91071999999,2436376189.9212084
3427,3706,2024-11-26,2025-01-14,85.5,68.6,276509,Low prediction,-4673002.1000000015,-19.76608187134503,117624.8547825,2431585562.966426
3428,3706,2024-11-27,2025-01-14,83.7,68.6,310462,Low prediction,-4687976.200000003,-18.040621266427724,131271.871305,2426766314.895121
3429,2345,2024-11-28,2025-01-14,659.0,700.0,39147,Low prediction,1605027.0,6.221547799696503,158019.80152500002,2428213322.093596
3430,3706,2024-11-28,2025-01-14,85.3,68.6,302446,Low prediction,-5050848.200000001,-19.577960140679963,128572.06294499998,2423033901.830651
3431,2345,2024-11-29,2025-01-14,635.0,700.0,35324,Low prediction,2296060.0,10.236220472440948,141379.8945,2425188581.936151
3432,3706,2024-11-29,2025-01-14,82.8,68.6,270905,Low prediction,-3846851.000000001,-17.14975845410629,114198.648225,2421227532.287926
3433,2345,2024-12-12,2025-01-14,740.0,700.0,33734,Low prediction,-1349360.0,-5.405405405405405,140063.56800000003,2419738108.7199264
3434,3706,2024-12-12,2025-01-14,83.5,68.6,298968,Low prediction,-4454623.200000002,-17.844311377245514,126326.68613999999,2415157158.8337865
3435,2345,2024-12-16,2025-01-14,752.0,700.0,33305,Low prediction,-1731860.0,-6.914893617021278,138851.87550000002,2413286446.9582863
3436,2345,2024-12-18,2025-01-14,733.0,700.0,35228,Low prediction,-1162524.0,-4.502046384720327,145915.25670000003,2411978007.7015862
3437,2345,2024-12-19,2025-01-14,715.0,700.0,32298,Low prediction,-484470.0,-2.0979020979020935,132950.67975,2411360587.0218363
3438,2345,2024-12-20,2025-01-14,740.0,700.0,31491,Low prediction,-1259640.0,-5.405405405405405,130750.63200000001,2409970196.3898363
3439,2345,2024-12-23,2025-01-14,769.0,700.0,30304,Low prediction,-2090976.0,-8.972691807542265,127074.5208,2407752145.869036
3440,2345,2024-12-24,2025-01-14,767.0,700.0,32232,Low prediction,-2159544.0,-8.735332464146028,135067.3902,2405457534.478836
3441,2345,2024-12-31,2025-01-14,758.0,700.0,32885,Low prediction,-1907330.0,-7.651715039577834,137382.02025,2403412822.458586
3442,2345,2025-01-13,2025-01-14,715.0,700.0,32851,Low prediction,-492765.0,-2.0979020979020935,135227.035125,2402784830.4234614
3443,2324,2024-11-05,2025-01-15,36.05,36.65,739311,Low prediction,443586.600000001,1.664355062413314,157878.0157725,2403070539.007689
3444,2356,2024-11-14,2025-01-15,50.8,50.2,468428,Low prediction,-281056.7999999973,-1.1811023622047112,137963.7567,2402651518.450989
3445,2356,2024-11-18,2025-01-15,49.3,50.2,462428,Low prediction,416185.20000000263,1.8255578093306468,135208.16685,2402932495.484139
3446,2356,2024-11-19,2025-01-15,49.0,50.2,541356,Low prediction,649627.2000000016,2.448979591836742,158054.29776000004,2403424068.386379
3447,2356,2024-11-20,2025-01-15,50.0,50.2,495930,Low prediction,99186.00000000141,0.40000000000000036,145498.42305,2403377755.963329
3448,2356,2024-11-26,2025-01-15,49.85,50.2,474230,Low prediction,165980.50000000067,0.7021063189568633,139030.60188750003,2403404705.861441
3449,2356,2024-11-27,2025-01-15,50.7,50.2,512538,Low prediction,-256269.0,-0.9861932938856066,150882.21778500002,2402997554.6436563
3450,2356,2024-11-28,2025-01-15,49.0,50.2,526500,Low prediction,631800.0000000015,2.448979591836742,153716.94,2403475637.703656
3451,6526,2024-12-18,2025-01-15,736.0,639.0,35088,Low prediction,-3403536.0,-13.179347826086952,136014.24599999998,2399936087.4576564
3452,6526,2024-12-20,2025-01-15,714.0,639.0,32638,Low prediction,-2447850.0,-10.504201680672265,125493.92595,2397362743.5317063
3453,6669,2024-12-20,2025-01-15,2680.0,2420.0,8695,Low prediction,-2260700.0,-9.701492537313428,126316.61250000002,2394975726.919206
3454,6526,2024-12-23,2025-01-15,703.0,639.0,33149,Low prediction,-2121536.0,-9.103840682788055,126939.12315,2392727251.7960563
3455,6669,2024-12-23,2025-01-15,2685.0,2420.0,8679,Low prediction,-2299935.0,-9.86964618249534,126146.01037500001,2390301170.7856812
3456,6526,2024-12-24,2025-01-15,709.0,639.0,34871,Low prediction,-2440970.0,-9.873060648801124,133831.41090000002,2387726369.374781
3457,6669,2024-12-24,2025-01-15,2655.0,2420.0,9312,Low prediction,-2188320.0,-8.851224105461398,134948.34,2385403101.034781
3458,6526,2024-12-31,2025-01-15,696.0,639.0,35819,Low prediction,-2041683.0,-8.18965517241379,136806.193125,2383224611.841656
3459,6669,2025-01-13,2025-01-15,2540.0,2420.0,9247,Low prediction,-1109640.0,-4.7244094488189,132491.016,2381982480.8256564
3460,2059,2024-11-07,2025-01-16,1330.0,1410.0,19524,Low prediction,1561920.0,6.015037593984962,158817.978,2383385582.8476562
3461,2059,2024-11-14,2025-01-16,1370.0,1410.0,17369,Low prediction,694760.0,2.9197080291970767,142278.1635,2383938064.6841564
3462,2059,2024-11-15,2025-01-16,1390.0,1410.0,14689,Low prediction,293780.0,1.4388489208633004,120743.58,2384111101.1041565
3463,2059,2024-11-18,2025-01-16,1350.0,1410.0,16887,Low prediction,1013220.0,4.444444444444451,137848.581,2384986472.5231566
3464,2059,2024-11-19,2025-01-16,1325.0,1410.0,20019,Low prediction,1701615.0,6.41509433962264,162701.920125,2386525385.6030316
3465,2059,2024-11-20,2025-01-16,1395.0,1410.0,17775,Low prediction,266625.0,1.0752688172043001,146237.146875,2386645773.4561567
